CID,Limit,AverageTransactionValue,MDP,Unpaid Daily Principle ,Unpaid Interest ,TotalDuetoReset,DayDelay,Gender_Man,Gender_Woman,Card Status_Active,Card Status_Blocked by Customer,Card Status_Blocked by Easy Credit,Card Status_Lost,Card Status_Stolen,PREDICTED_CLASS
14014377,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014380,400,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014381,400,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014382,400,12.5,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014388,300,76.45,0.0,76.45,0.04,76.49,0,1,0,1,0,0,0,0,MiddleRisk
14014392,600,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014412,400,12.3,0.0,12.3,0.01,12.31,0,1,0,1,0,0,0,0,MiddleRisk
14014414,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014419,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014422,300,21.6,21.63,21.6,0.03,21.63,0,0,1,1,0,0,0,0,MiddleRisk
14014426,300,80.29,0.0,80.29,0.04,80.33,0,0,1,1,0,0,0,0,MiddleRisk
14013845,500,24.11,75.0,144.65,0.64,145.29,0,0,1,1,0,0,0,0,MiddleRisk
14013848,300,79.08,45.0,284.09,0.0,284.09,0,1,0,1,0,0,0,0,MiddleRisk
14013854,300,148.875,45.0,297.75,6.4,395.37,28,0,1,0,0,1,0,0,MiddleRisk
14013862,400,65.8333333333333,60.0,196.14,1.1,197.24,0,1,0,0,1,0,0,0,MiddleRisk
14013871,300,19.9526666666667,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013882,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013888,300,41.8257142857143,45.0,292.78,4.43,297.21,0,0,1,1,0,0,0,0,MiddleRisk
14013895,400,123.29,60.0,397.75,3.15,400.9,0,1,0,1,0,0,0,0,MiddleRisk
14013899,300,48.2157142857143,45.0,293.22,4.56,329.43,0,0,1,1,0,0,0,0,MiddleRisk
14013906,400,99.782,60.0,396.49,2.92,399.41,0,0,1,1,0,0,0,0,MiddleRisk
14013912,600,47.9375,90.0,561.19,6.22,567.41,0,1,0,1,0,0,0,0,MiddleRisk
14013915,300,15.247619047619,45.0,299.87,4.87,335.47,0,0,1,1,0,0,0,0,MiddleRisk
14013919,500,0.0,0.0,492.9,8.37,501.27,0,0,1,1,0,0,0,0,MiddleRisk
14013938,300,19.9625,40.61,40.57,0.04,40.61,0,0,1,1,0,0,0,0,MiddleRisk
14013939,400,16.3115384615385,60.0,399.4,5.75,405.15,0,0,1,1,0,0,0,0,MiddleRisk
14013944,300,62.0477777777778,45.0,0.14,0.0,0.14,0,1,0,1,0,0,0,0,MiddleRisk
14013948,600,115.972,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013950,400,13.2723529411765,60.0,192.93,0.51,193.44,0,0,1,1,0,0,0,0,MiddleRisk
14013959,400,62.35,60.0,374.1,5.5,379.6,0,0,1,1,0,0,0,0,MiddleRisk
14013962,400,60.94,60.0,78.76,0.52,79.28,0,0,1,1,0,0,0,0,MiddleRisk
14013968,300,147.5,45.0,295.0,2.88,297.88,0,1,0,1,0,0,0,0,MiddleRisk
14013973,400,27.465,60.0,164.79,2.13,166.92,0,0,1,1,0,0,0,0,MiddleRisk
14013983,300,13.9955,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013984,500,56.6825,75.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013985,600,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013990,600,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013991,400,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013992,500,201.8,75.0,403.6,1.14,404.74,0,1,0,1,0,0,0,0,MiddleRisk
14013998,300,52.6,0.0,173.67,0.09,173.76,0,1,0,1,0,0,0,0,MiddleRisk
14014002,400,38.3214285714286,60.0,297.61,0.0,297.61,0,1,0,1,0,0,0,0,MiddleRisk
14014008,400,11.0245454545455,0.0,0.0,0.0,-0.01,0,1,0,1,0,0,0,0,MiddleRisk
14014009,300,30.273,0.0,0.0,0.0,-47.34,0,1,0,1,0,0,0,0,MiddleRisk
14014020,300,4.74,45.0,299.54,4.0,303.54,0,1,0,1,0,0,0,0,MiddleRisk
14014024,300,99.9066666666667,45.0,299.72,3.55,303.27,0,1,0,1,0,0,0,0,MiddleRisk
14014029,300,96.2333333333333,0.58,0.0,0.0,-2.42,0,1,0,1,0,0,0,0,MiddleRisk
14014030,600,37.0992307692308,90.0,597.99,6.58,604.57,0,1,0,1,0,0,0,0,MiddleRisk
14014036,400,16.9553333333333,60.0,49.87,0.01,49.88,0,0,1,1,0,0,0,0,MiddleRisk
14014038,300,73.2085714285714,45.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014044,400,85.53,60.0,394.91,5.74,400.65,0,0,1,1,0,0,0,0,MiddleRisk
14014045,500,249.1,75.0,498.2,5.94,504.14,0,1,0,1,0,0,0,0,MiddleRisk
14014047,300,44.605,45.0,89.21,0.66,89.87,0,1,0,1,0,0,0,0,MiddleRisk
14014048,500,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014057,300,4.99,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014071,300,40.2745454545455,0.0,0.0,0.0,-1.36,0,1,0,1,0,0,0,0,MiddleRisk
14014074,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014076,500,41.514,15.01,43.2,0.03,43.23,0,0,1,1,0,0,0,0,MiddleRisk
14014077,300,59.878,45.0,299.39,3.68,303.07,0,1,0,1,0,0,0,0,MiddleRisk
14014079,400,25.0775,60.0,396.46,2.72,399.18,0,1,0,1,0,0,0,0,MiddleRisk
14014082,300,11.0,11.02,11.0,0.02,11.02,0,0,1,1,0,0,0,0,MiddleRisk
14014087,300,22.2366666666667,45.0,57.95,0.03,57.98,0,1,0,1,0,0,0,0,MiddleRisk
14014089,300,17.5847058823529,45.0,298.94,3.53,302.47,0,0,1,1,0,0,0,0,MiddleRisk
14014093,300,102.9,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014102,300,74.96,45.0,299.84,3.5,303.34,0,0,1,1,0,0,0,0,MiddleRisk
14014107,400,30.6969230769231,60.0,399.06,2.44,401.5,0,1,0,1,0,0,0,0,MiddleRisk
14014109,300,59.768,45.0,298.84,3.67,302.51,0,0,1,1,0,0,0,0,MiddleRisk
14014110,400,132.85,60.0,398.55,3.62,402.17,0,0,1,1,0,0,0,0,MiddleRisk
14014113,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014115,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014124,500,55.4055555555556,75.0,429.16,0.0,429.16,0,0,1,1,0,0,0,0,MiddleRisk
14014131,300,11.9824,45.0,299.56,2.27,301.83,0,1,0,1,0,0,0,0,MiddleRisk
14014141,300,142.7,45.0,285.4,2.52,287.92,0,1,0,1,0,0,0,0,MiddleRisk
14014147,300,17.0638888888889,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014150,300,26.7073333333333,45.0,298.81,2.68,301.49,0,1,0,1,0,0,0,0,MiddleRisk
14014153,400,29.325,60.0,293.25,2.24,295.49,0,0,1,1,0,0,0,0,MiddleRisk
14014169,400,43.4011111111111,60.0,390.61,3.24,393.85,0,0,1,1,0,0,0,0,MiddleRisk
14014176,300,99.0266666666667,45.0,297.08,3.04,300.12,0,0,1,1,0,0,0,0,MiddleRisk
14014178,300,49.5133333333333,45.0,297.08,2.44,299.52,0,0,1,1,0,0,0,0,MiddleRisk
14014180,300,44.912,45.0,211.06,1.14,212.2,0,1,0,1,0,0,0,0,MiddleRisk
14014183,500,83.1133333333333,75.0,498.68,2.89,501.57,0,1,0,1,0,0,0,0,MiddleRisk
14014184,400,15.5535,60.0,323.28,1.2,324.48,0,0,1,1,0,0,0,0,MiddleRisk
14014195,400,42.0,42.12,42.0,0.12,42.12,0,0,1,1,0,0,0,0,MiddleRisk
14014200,500,15.22,0.0,15.22,0.01,15.23,0,0,1,1,0,0,0,0,MiddleRisk
14014207,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014209,300,59.892,45.0,299.46,1.21,300.67,0,0,1,1,0,0,0,0,MiddleRisk
14014214,300,57.6666666666667,45.0,173.0,0.18,173.18,0,1,0,1,0,0,0,0,MiddleRisk
14014085,400,548.1,60.0,395.4,5.46,400.86,0,1,0,1,0,0,0,0,MiddleRisk
14014088,400,200.0,60.0,400.0,5.05,405.05,0,1,0,1,0,0,0,0,MiddleRisk
14014090,400,56.3642857142857,60.0,360.19,0.39,360.58,0,1,0,1,0,0,0,0,MiddleRisk
14014095,400,92.5,60.0,185.0,1.3,186.3,0,1,0,1,0,0,0,0,MiddleRisk
14014097,300,27.0166666666667,45.0,243.15,0.68,243.83,0,1,0,1,0,0,0,0,MiddleRisk
14014116,400,28.5342857142857,60.0,399.48,4.66,404.14,0,0,1,1,0,0,0,0,MiddleRisk
14014117,500,405.6,75.0,405.6,4.18,409.78,0,1,0,1,0,0,0,0,MiddleRisk
14014120,400,392.5,60.0,392.5,3.57,396.07,0,1,0,1,0,0,0,0,MiddleRisk
14014148,400,136.033333333333,60.0,327.9,0.0,327.9,0,1,0,1,0,0,0,0,MiddleRisk
14014149,400,196.25,60.0,392.5,2.28,394.78,0,1,0,1,0,0,0,0,MiddleRisk
14014157,400,103.65,60.0,207.3,1.65,208.95,0,1,0,1,0,0,0,0,MiddleRisk
14014161,500,15.5,47.01,46.5,0.51,47.01,0,1,0,1,0,0,0,0,MiddleRisk
14014174,600,134.91,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014177,400,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014179,400,98.59,60.0,394.36,2.97,397.33,0,0,1,1,0,0,0,0,MiddleRisk
14014189,300,300.0,45.0,300.0,3.04,303.04,0,1,0,1,0,0,0,0,MiddleRisk
14014192,500,156.25,75.0,312.5,0.26,312.76,0,1,0,1,0,0,0,0,MiddleRisk
14014199,400,263.993333333333,60.0,392.7,0.21,392.91,0,0,1,1,0,0,0,0,MiddleRisk
14014201,500,25.9635294117647,75.0,441.38,2.66,444.04,0,1,0,1,0,0,0,0,MiddleRisk
14014202,400,24.1157142857143,60.0,347.96,1.6,349.56,0,0,1,1,0,0,0,0,MiddleRisk
14014208,400,142.9625,0.0,173.95,0.09,174.04,0,1,0,1,0,0,0,0,MiddleRisk
14014211,400,12.9135294117647,60.0,194.03,1.29,195.32,0,1,0,1,0,0,0,0,MiddleRisk
14014215,600,219.333333333333,90.0,303.0,0.16,303.16,0,1,0,1,0,0,0,0,MiddleRisk
14014216,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014222,400,36.1159090909091,60.0,396.76,0.51,397.27,0,0,1,1,0,0,0,0,MiddleRisk
14014223,300,26.53,45.0,291.83,0.99,292.82,0,0,1,1,0,0,0,0,MiddleRisk
14014226,600,33.0970588235294,90.0,562.65,2.21,564.86,0,0,1,1,0,0,0,0,MiddleRisk
14014229,400,99.825,60.0,399.3,3.3,402.6,0,1,0,1,0,0,0,0,MiddleRisk
14014230,300,40.202,45.0,201.01,0.98,201.99,0,1,0,1,0,0,0,0,MiddleRisk
14014231,300,67.0,45.0,28.0,0.02,28.02,0,1,0,1,0,0,0,0,MiddleRisk
14014239,400,197.15,60.0,394.3,1.11,395.41,0,1,0,1,0,0,0,0,MiddleRisk
14014245,300,47.0075,45.0,188.03,0.49,188.52,0,0,1,1,0,0,0,0,MiddleRisk
14014246,400,26.6593333333333,60.0,399.89,1.55,401.44,0,0,1,1,0,0,0,0,MiddleRisk
14014249,400,188.75,60.0,377.5,1.64,379.14,0,1,0,1,0,0,0,0,MiddleRisk
14014257,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014263,600,49.909,90.0,101.48,0.0,101.48,0,1,0,1,0,0,0,0,MiddleRisk
14014264,300,9.89151515151515,45.0,287.35,0.02,287.37,0,0,1,1,0,0,0,0,MiddleRisk
14014271,300,292.95,45.0,292.95,0.8,293.75,0,1,0,1,0,0,0,0,MiddleRisk
14014273,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014276,500,65.595,75.0,393.57,1.92,395.49,0,1,0,1,0,0,0,0,MiddleRisk
14014278,300,95.5266666666667,45.0,286.58,0.57,287.15,0,1,0,1,0,0,0,0,MiddleRisk
14014279,300,94.4,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014282,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014287,400,198.22,60.0,397.05,0.21,397.26,0,1,0,1,0,0,0,0,MiddleRisk
14014291,400,392.9,60.0,392.9,1.68,394.58,0,1,0,1,0,0,0,0,MiddleRisk
14014298,400,87.5,0.0,0.0,0.0,-0.91,0,0,1,1,0,0,0,0,MiddleRisk
14014310,300,252.95,45.0,252.95,0.28,253.23,0,0,1,1,0,0,0,0,MiddleRisk
14014316,300,81.375,45.0,162.75,0.6,163.35,0,1,0,1,0,0,0,0,MiddleRisk
14014318,300,180.9,45.0,258.12,0.14,258.26,0,0,1,1,0,0,0,0,MiddleRisk
14014320,400,23.7681818181818,60.0,261.45,0.82,262.27,0,0,1,1,0,0,0,0,MiddleRisk
14014330,400,23.0673333333333,0.0,37.1,0.02,37.12,0,0,1,1,0,0,0,0,MiddleRisk
14014331,400,355.8,0.0,355.8,0.19,355.99,0,0,1,1,0,0,0,0,MiddleRisk
14014333,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014335,300,29.3723076923077,25.19,57.55,0.03,57.58,0,0,1,1,0,0,0,0,MiddleRisk
14014344,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014347,300,39.7528571428571,45.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014352,300,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014353,400,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014360,300,10.91,15.73,6.1,0.0,6.1,0,1,0,1,0,0,0,0,MiddleRisk
14014361,300,29.5366666666667,45.0,22.67,0.01,22.68,0,1,0,1,0,0,0,0,MiddleRisk
14014363,300,30.755,45.0,123.02,0.18,123.2,0,0,1,1,0,0,0,0,MiddleRisk
14014366,400,212.6,0.0,382.7,0.21,382.91,0,1,0,1,0,0,0,0,MiddleRisk
14014391,300,107.95,45.0,215.9,0.28,216.18,0,1,0,1,0,0,0,0,MiddleRisk
14014393,300,150.0,45.0,300.0,0.17,300.17,0,1,0,1,0,0,0,0,MiddleRisk
14014406,400,13.535,20.17,81.21,0.05,81.26,0,1,0,1,0,0,0,0,MiddleRisk
14014421,400,60.4833333333333,60.0,181.45,0.26,181.71,0,0,1,1,0,0,0,0,MiddleRisk
14014440,400,200.0,60.0,400.0,0.22,400.22,0,1,0,1,0,0,0,0,MiddleRisk
14014441,300,100.0,0.0,100.0,0.05,100.05,0,0,1,1,0,0,0,0,MiddleRisk
14014233,400,29.815,60.0,119.26,0.07,119.33,0,1,0,1,0,0,0,0,MiddleRisk
14014235,300,60.934,45.0,281.72,1.71,283.43,0,0,1,1,0,0,0,0,MiddleRisk
14014236,300,37.7006666666667,45.0,272.53,0.82,273.35,0,1,0,1,0,0,0,0,MiddleRisk
14014248,500,70.1275,75.0,280.51,1.33,281.84,0,0,1,1,0,0,0,0,MiddleRisk
14014252,300,99.5833333333333,45.0,298.75,1.37,300.12,0,1,0,1,0,0,0,0,MiddleRisk
14014255,300,201.25,45.0,300.0,1.76,301.76,0,0,1,1,0,0,0,0,MiddleRisk
14014261,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014265,300,49.85,45.0,262.8,1.24,264.04,0,0,1,1,0,0,0,0,MiddleRisk
14014266,400,30.3529411764706,60.0,394.52,0.97,395.49,0,1,0,0,1,0,0,0,MiddleRisk
14014269,300,148.4,45.0,296.8,1.6,298.4,0,1,0,1,0,0,0,0,MiddleRisk
14014274,600,49.2828571428571,90.0,344.98,1.85,346.83,0,1,0,1,0,0,0,0,MiddleRisk
14014289,500,250.0,75.0,500.0,0.32,500.32,0,0,1,1,0,0,0,0,MiddleRisk
14014292,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014296,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014300,300,37.3825,45.0,299.06,0.69,299.75,0,0,1,1,0,0,0,0,MiddleRisk
14014304,400,54.71,60.0,218.84,0.75,219.59,0,1,0,1,0,0,0,0,MiddleRisk
14014307,600,298.13,90.0,596.26,3.09,599.35,0,0,1,1,0,0,0,0,MiddleRisk
14014311,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014322,300,27.2281818181818,45.0,255.45,0.0,255.45,0,0,1,1,0,0,0,0,MiddleRisk
14014323,400,36.936,60.0,399.36,1.72,401.08,0,1,0,1,0,0,0,0,MiddleRisk
14014325,500,18.8,37.78,37.6,0.18,37.78,0,0,1,1,0,0,0,0,MiddleRisk
14014326,400,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014339,300,54.276,0.01,249.58,0.13,249.71,0,0,1,1,0,0,0,0,MiddleRisk
14014341,300,22.95,22.96,22.95,0.01,22.96,0,1,0,1,0,0,0,0,MiddleRisk
14014342,300,45.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014354,500,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014357,400,129.616666666667,60.0,329.27,0.08,329.35,0,1,0,1,0,0,0,0,MiddleRisk
14014369,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014375,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014383,300,74.5375,45.0,298.15,0.16,298.31,0,1,0,1,0,0,0,0,MiddleRisk
14014384,600,202.9,90.0,202.9,0.11,203.01,0,0,1,1,0,0,0,0,MiddleRisk
14014390,300,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014395,300,31.0333333333333,45.0,168.9,0.15,169.05,0,1,0,1,0,0,0,0,MiddleRisk
14014398,600,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014400,300,42.6142857142857,45.0,298.3,0.25,298.55,0,1,0,1,0,0,0,0,MiddleRisk
14014402,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014416,300,21.472,45.0,299.13,0.42,299.55,0,1,0,1,0,0,0,0,MiddleRisk
14014417,300,300.0,45.0,300.0,0.16,300.16,0,1,0,1,0,0,0,0,MiddleRisk
14014452,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014438,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014446,400,169.225,0.0,338.45,0.18,338.63,0,0,1,1,0,0,0,0,MiddleRisk
14014455,300,13.7494117647059,45.0,233.74,0.13,233.87,0,1,0,1,0,0,0,0,MiddleRisk
14013121,400,139.766666666667,60.0,396.8,9.81,510.21,28,1,0,0,0,1,0,0,MiddleRisk
14013125,400,54.3025,60.0,358.45,0.0,358.45,0,0,1,1,0,0,0,0,MiddleRisk
14013130,500,135.7375,75.0,445.63,7.44,562.77,28,1,0,0,0,1,0,0,MiddleRisk
14013135,300,56.47,45.0,298.14,9.17,430.66,28,1,0,0,0,1,0,0,MiddleRisk
14013140,400,39.9486956521739,60.0,385.25,0.0,385.25,0,0,1,1,0,0,0,0,MiddleRisk
14013142,500,70.3280952380952,75.0,499.26,4.92,504.18,0,0,1,1,0,0,0,0,MiddleRisk
14013143,400,37.6257142857143,60.0,399.33,5.1,404.43,0,0,1,1,0,0,0,0,MiddleRisk
14013145,300,114.064,45.0,274.55,3.7,278.25,0,0,1,1,0,0,0,0,MiddleRisk
14013146,400,34.9561538461539,60.0,399.57,6.63,406.2,0,1,0,1,0,0,0,0,MiddleRisk
14013152,600,71.7225,90.0,581.17,9.57,660.78,0,1,0,1,0,0,0,0,MiddleRisk
14013153,400,25.2765384615385,60.0,398.52,5.91,436.52,0,1,0,1,0,0,0,0,MiddleRisk
14013156,300,104.133333333333,45.0,299.9,8.5,444.08,56,1,0,0,0,1,0,0,MiddleRisk
14013157,400,75.9,60.0,133.95,2.18,152.87,0,1,0,1,0,0,0,0,MiddleRisk
14013159,300,30.122,45.0,295.1,4.84,331.72,0,0,1,1,0,0,0,0,MiddleRisk
14013163,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013167,400,133.008333333333,60.0,382.7,3.57,386.27,0,1,0,1,0,0,0,0,MiddleRisk
14013172,300,124.185,45.0,249.05,0.13,249.18,0,1,0,1,0,0,0,0,MiddleRisk
14013177,300,98.9173333333333,45.0,290.98,0.16,291.14,0,0,1,1,0,0,0,0,MiddleRisk
14013187,300,21.435,45.0,298.68,3.9,329.11,0,0,1,1,0,0,0,0,MiddleRisk
14013188,500,145.75,75.0,499.98,8.36,569.09,0,1,0,1,0,0,0,0,MiddleRisk
14013195,300,4.281,45.0,298.72,9.06,333.67,0,1,0,1,0,0,0,0,MiddleRisk
14013200,300,11.0803703703704,45.0,299.17,16.66,436.37,56,1,0,0,0,1,0,0,MiddleRisk
14013201,300,195.833333333333,0.0,0.0,0.0,-0.98,0,1,0,1,0,0,0,0,MiddleRisk
14013215,600,499.0,90.0,376.9,6.22,430.23,0,1,0,1,0,0,0,0,MiddleRisk
14013217,300,9.27188235294118,45.0,63.57,0.04,63.61,0,1,0,1,0,0,0,0,MiddleRisk
14013221,300,47.5566666666667,45.0,285.33,11.52,423.19,28,0,1,0,0,1,0,0,MiddleRisk
14013222,400,24.2271428571429,60.0,305.56,0.01,305.57,0,0,1,1,0,0,0,0,MiddleRisk
14013230,300,143.06,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,MiddleRisk
14013231,300,88.5366666666667,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013233,500,67.6355555555556,75.0,499.2624,8.33,560.88,0,1,0,1,0,0,0,0,MiddleRisk
14013234,300,28.9075,45.0,299.93,9.37,432.29,28,1,0,0,0,1,0,0,MiddleRisk
14013235,400,392.9,60.0,392.9,8.21,560.84,56,1,0,0,0,1,0,0,MiddleRisk
14013243,500,128.77,75.0,493.47,12.61,621.76,28,0,1,0,0,1,0,0,MiddleRisk
14013245,500,62.47125,75.0,496.15,14.57,626.74,28,1,0,0,1,0,0,0,MiddleRisk
14013247,400,392.5,60.0,392.5,11.15,563.28,56,1,0,0,0,1,0,0,MiddleRisk
14013249,500,62.5681818181818,75.0,492.71,14.1,536.24,0,0,1,1,0,0,0,0,MiddleRisk
14013255,700,348.75,105.0,697.5,22.25,743.94,0,0,1,1,0,0,0,0,MiddleRisk
14013263,400,16.1323333333333,60.0,391.65,0.21,391.86,0,0,1,1,0,0,0,0,MiddleRisk
14013272,400,58.1744444444444,60.0,382.3,0.0,382.3,0,1,0,1,0,0,0,0,MiddleRisk
14013277,300,23.3733333333333,45.0,295.82,0.0,295.82,0,1,0,1,0,0,0,0,MiddleRisk
14013279,300,35.104,45.0,298.88,4.94,339.93,0,1,0,1,0,0,0,0,MiddleRisk
14013284,500,84.1685714285714,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013287,400,88.7318181818182,0.0,0.0,0.0,-5.72,0,1,0,1,0,0,0,0,MiddleRisk
14013304,400,32.5211538461538,60.0,396.01,6.09,402.1,0,1,0,1,0,0,0,0,MiddleRisk
14013305,300,99.9785714285714,45.0,300.0,8.81,400.31,28,1,0,0,0,1,0,0,MiddleRisk
14013306,300,98.3733333333333,45.0,287.83,4.16,291.99,0,1,0,1,0,0,0,0,MiddleRisk
14013308,400,54.565,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013310,400,59.0957142857143,60.0,397.26,5.36,402.62,0,0,1,1,0,0,0,0,MiddleRisk
14013315,400,17.1541379310345,60.0,372.52,6.05,422.35,0,0,1,1,0,0,0,0,MiddleRisk
14013321,300,150.0,45.0,300.0,7.53,399.03,28,0,1,0,0,1,0,0,MiddleRisk
14013325,300,24.2195,45.0,297.84,4.71,323.16,0,1,0,1,0,0,0,0,MiddleRisk
14013326,300,54.962,45.0,274.81,6.9,370.06,28,1,0,0,0,1,0,0,MiddleRisk
14013338,400,76.457,60.0,394.67,10.11,434.05,0,0,1,1,0,0,0,0,MiddleRisk
14013348,400,400.0,60.0,306.75,0.0,306.75,0,0,1,1,0,0,0,0,MiddleRisk
14013349,300,47.27,45.0,257.62,0.14,257.76,0,1,0,1,0,0,0,0,MiddleRisk
14013350,600,359.93,90.0,600.0,9.28,609.28,0,1,0,1,0,0,0,0,MiddleRisk
14013357,300,88.985,45.0,163.54,0.09,163.63,0,0,1,1,0,0,0,0,MiddleRisk
14013358,300,292.74,45.0,292.74,4.8,297.54,0,0,1,1,0,0,0,0,MiddleRisk
14013362,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013368,300,30.4833333333333,45.0,299.7,4.7,336.68,0,0,1,1,0,0,0,0,MiddleRisk
14013369,400,35.6331818181818,60.0,397.15,2.97,400.12,0,1,0,1,0,0,0,0,MiddleRisk
14013371,400,49.73625,60.0,397.89,7.24,419.87,0,0,1,1,0,0,0,0,MiddleRisk
14013374,400,297.0325,60.0,400.0,5.06,405.06,0,0,1,1,0,0,0,0,MiddleRisk
14013377,400,35.5746666666667,0.0,125.17,0.07,125.24,0,0,1,1,0,0,0,0,MiddleRisk
14013378,300,23.6157777777778,45.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013379,300,14.5538775510204,45.0,299.41,3.99,303.4,0,0,1,1,0,0,0,0,MiddleRisk
14013381,300,110.101538461538,45.0,210.34,0.0,210.34,0,1,0,1,0,0,0,0,MiddleRisk
14013382,400,178.088,60.0,390.32,6.05,396.37,0,1,0,1,0,0,0,0,MiddleRisk
14013384,400,120.0,0.0,0.0,0.0,-0.7,0,0,1,1,0,0,0,0,MiddleRisk
14013389,300,21.9608,45.0,230.42,0.12,230.54,0,1,0,1,0,0,0,0,MiddleRisk
14013391,300,272.0,45.0,272.0,7.01,407.44,56,1,0,0,0,1,0,0,MiddleRisk
14013395,300,135.788,45.0,258.68,4.34,295.36,0,0,1,1,0,0,0,0,MiddleRisk
14013396,300,11.8706896551724,45.0,299.88,9.03,423.88,28,1,0,0,0,1,0,0,MiddleRisk
